StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q3,P_MD_A,P_MD_B,P_MD_C,P_MD_D,P_MD_A_2C,P_MD_B_2C,P_MD_C_2C,P_MD_D_2C,Pharma_OE,T_MD_A,T_MD_B,T_MD_C,T_MD_D,T_MD_A_2C,T_MD_B_2C,T_MD_C_2C,T_MD_D_2C,Training_OE,Q66,PROLIFIC_PID,pay,time,STUDY_ID,SESSION_ID,threshold,comparative,prob,vignette,condition,propstab2,propstab3,propstab4,propstab5,propstab1,propstab6
5/24/22 13:42,5/24/22 13:50,IP Address,*******,100,480,TRUE,5/24/22 13:50,R_3F4BYjwvzGH3k3l,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60bf6f216d211a615bd1ff81,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,they offer good quality service for you to learn about ,,60bf6f216d211a615bd1ff81,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d33a6a46cdaff1b3dc675,50,Yes,85,training,stability,case studies and takes place on weekends,case studies and does not take place on weekends,simulations and takes place on weekends,simulations and does not take place on weekends,either take place on weekends or do not take place on weekends,and they either take place on weekends or do not take place on weekends
5/24/22 13:49,5/24/22 13:51,IP Address,*******,100,141,TRUE,5/24/22 13:51,R_O1DZuapdNF8UfZv,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6237de9b86943b2c0aa752aa,Yes,No,No,No,,,,,Some must be taken with food and some with no food,,,,,,,,,,"Seemed like the data could be presented in a different way. More clear. thanks
",6237de9b86943b2c0aa752aa,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d36c471f9b468deeb1abf,80,No,98,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 13:49,5/24/22 13:52,IP Address,*******,100,151,TRUE,5/24/22 13:52,R_2Pv61hNyf57R39h,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,59add1735e7f4800010ef002,,,,,,,,,,Yes,No,No,No,,,,,It seems that only the first and second training programs are successful regardless of the training type.  It would then only make sense to provide training A of Type-1 which has the higher employee success rate.,,59add1735e7f4800010ef002,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d36d8d553edd04b8584e5,80,No,85,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:50,5/24/22 13:52,IP Address,*******,100,122,TRUE,5/24/22 13:52,R_3iwnqfLfBxszEaF,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5a947fb0f05361000171b5a3,Yes,Yes,No,No,,,,,Type-2 of both active ingredients (Reptol and Psylo) appear to be much less efficient than their Type-1 counterparts.,,,,,,,,,,,5a947fb0f05361000171b5a3,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d36fb1e7807bc13e217bb,50,Yes,85,pharma,proportionality,ingredient Type-1 Reptol,ingredient Type-2 Reptol,ingredient Type-1 Psylo,ingredient Type-2 Psylo,that both ingredients come in two types: Type-1 and Type-2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:47,5/24/22 13:53,IP Address,*******,100,316,TRUE,5/24/22 13:53,R_aWQ97IiHd3oX95v,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c38f43bb594c40001212d39,,,,,,,,,,Yes,Yes,No,No,,,,,If did not matter if it was Type 1 or Type 2. Both types has high success and low success. So the type is not the determining factor. The ability of the individuals seem to be more important.,,5c38f43bb594c40001212d39,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d3658a4d21fc7b996dc5c,50,Yes,85,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:50,5/24/22 13:53,IP Address,*******,100,175,TRUE,5/24/22 13:53,R_1mrAvepYmCoKDu7,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c32e9588573070001641744,,,,,,,,,,Yes,No,No,No,Yes,Yes,No,No,Type - 2 is  not effective. CD programs are not good in those regards,,5c32e9588573070001641744,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d3708a23b74b44ada0388,50,Yes,85,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:49,5/24/22 13:55,IP Address,*******,100,329,TRUE,5/24/22 13:55,R_XA085EjdLgVsnWF,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6229f75ee196c9f948375219,,,,,,,,,,Yes,Yes,No,No,,,,,I learned that in the examples presented programs that used case studies were significantly more successful. I really cannot know whether there will be any difference in their success rates should they be conducted on weekends vs. weekdays. We would want to ask companies B and A to switch their programming to alternate day patterns to see if their results changed. I don't expect it to make a difference. ,,6229f75ee196c9f948375219,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d36c998805749d6220874,50,Yes,98,training,stability,case studies and takes place on weekends,case studies and does not take place on weekends,simulations and takes place on weekends,simulations and does not take place on weekends,either take place on weekends or do not take place on weekends,and they either take place on weekends or do not take place on weekends
5/24/22 13:50,5/24/22 13:55,IP Address,*******,100,301,TRUE,5/24/22 13:55,R_1laQxb6s0bGlZZj,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,581e0aee4182b600017307ea,Yes,Yes,No,No,,,,,"The active ingredient Reptol works  70- 80% of the time to reduce headache, The active ingredient Psylo does not work very well at all to reduce headaches if at all.",,,,,,,,,,,581e0aee4182b600017307ea,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d36f9bf10299b549d8cdb,50,Yes,85,pharma,proportionality,ingredient Type-1 Reptol,ingredient Type-2 Reptol,ingredient Type-1 Psylo,ingredient Type-2 Psylo,that both ingredients come in two types: Type-1 and Type-2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:49,5/24/22 13:55,IP Address,*******,100,392,TRUE,5/24/22 13:55,R_24tMB3NLXniFkvF,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5b1487d330d562000155f1c7,,,,,,,,,,Yes,No,No,No,,,,,I learned that one program that uses Type-1 case studies has a threshold over 80%. I learned that the Type-1 simulations is not over 80%. I learned that neither of the Type-2 case study or simulations have a threshold over 80%.,No.,5b1487d330d562000155f1c7,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d36b1b5393592aa62262f,80,No,85,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:50,5/24/22 13:56,IP Address,*******,100,339,TRUE,5/24/22 13:56,R_3IRnaye8KASucd2,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60e88e0b7d305b5fbae3ebef,,,,,,,,,,No,Yes,No,No,No,No,No,No,The training program with a 98 % mark would be much better than the other 70% and the two 1% training programs.,None,60e88e0b7d305b5fbae3ebef,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d3707efbb322b7ad70bc7,80,No,98,training,stability,case studies and takes place on weekends,case studies and does not take place on weekends,simulations and takes place on weekends,simulations and does not take place on weekends,either take place on weekends or do not take place on weekends,and they either take place on weekends or do not take place on weekends
5/24/22 13:48,5/24/22 13:56,IP Address,*******,100,467,TRUE,5/24/22 13:56,R_3nSKDp6ijLS0GWu,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c55b95b91c0ad0001cf86ab,Yes,Yes,No,No,,,,,Both the with- and without-food medications with Reptol met the 50% threshold for efficacy. The with-food medication was slightly better. Neither of the medications with Psylo came even close.,,,,,,,,,,,5c55b95b91c0ad0001cf86ab,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d368e1c3c5053b301fca8,50,Yes,98,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 13:45,5/24/22 13:56,IP Address,*******,100,695,TRUE,5/24/22 13:56,R_2qy0F1kk6VmsXJe,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6051536b3e81428095504b35,,,,,,,,,,Yes,Yes,No,No,,,,,"Both Type-1 and Type-2 training programs that use case studies were significantly more effective as training programs for new employees. Both were well above 50% efficacy.  In contrast, both Type-1 and Type-2 training programs using simulations fell well below the 50% efficacy rate suggesting they are not effective.","Thank you for the explanation, which helped clear up the confusion I had.",6051536b3e81428095504b35,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d35b6273b3e9f19a292bd,50,Yes,98,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:54,5/24/22 13:57,IP Address,*******,100,173,TRUE,5/24/22 13:57,R_1GPT670F29oQyK9,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5be10ec03e09dc00010e8ccc,Yes,No,No,No,,,,,Reptol showed efficacy in reducing headache symptoms in over 80% of the sample population for Drug A and must be taken with food. ,,,,,,,,,,,5be10ec03e09dc00010e8ccc,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d37f2dd55a6d18090cfe1,80,No,85,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 13:55,5/24/22 13:57,IP Address,*******,100,132,TRUE,5/24/22 13:57,R_2qdWFj2xhTstOQb,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,607454aad6e49e25a74d3524,,,,,,,,,,Yes,Yes,No,No,,,,,The programs focused on using case studies had much better success rates than the ones that used simulations.,,607454aad6e49e25a74d3524,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d38232a0d0f57de61e363,50,Yes,98,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:46,5/24/22 13:59,IP Address,*******,100,767,TRUE,5/24/22 13:59,R_2XdQOJSApzHP7Ro,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,61524786648792b8da40fcb2,Yes,No,No,No,,,,,"Efficacy required to be at minimum of 80%, one such instance provided had that rating. All were required to be taken with or without food. Some were rated rather poorly. ",,,,,,,,,,,61524786648792b8da40fcb2,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d36044bea6fa66d537658,80,No,98,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 13:47,5/24/22 13:59,IP Address,*******,100,719,TRUE,5/24/22 13:59,R_2tg9FsFV6sh95c0,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5cb67a7ab73e8a001507fae5,Yes,Yes,No,No,Yes,No,No,No,It appears that medication with the active ingredient Reptol does a better job.  It has to be taken with food but gave the results of 85% and 70% respectively.  Psylo only gave results of 1% each.,,,,,,,,,,No - it was interesting to learn about medicines and efficacy.,5cb67a7ab73e8a001507fae5,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d363a7c959a3b3060c08c,80,No,85,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 13:53,5/24/22 14:00,IP Address,*******,100,388,TRUE,5/24/22 14:00,R_tKSX8sQRqa3aPp7,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60de6eaecf5d59c0e0670050,,,,,,,,,,Yes,No,No,No,,,,,"If 80% or more of employees under a training program went on to become successful, then I could recommend the training program to my director. ",,60de6eaecf5d59c0e0670050,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d37d35beeb2168a154bb2,80,No,98,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:48,5/24/22 14:00,IP Address,*******,100,757,TRUE,5/24/22 14:00,R_SDnflNTvaJYMzXb,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,61699743bb6d44b1d978e630,Yes,No,No,No,Yes,Yes,Yes,Yes,"I've learned that the ingredients,  seem to not really  be helping all that many people since a low percentage of then, have pain taken away
",,,,,,,,,,"I think the overall theme of the survey  was a bit confusing to me at least, but I'm weird lol, at first I thought it was a moral decision on weather not I should put the medications on the self knowing that other meds have better results. ",61699743bb6d44b1d978e630,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d3678c993fdaa3f4fd3b8,50,Yes,98,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 13:58,5/24/22 14:02,IP Address,*******,100,231,TRUE,5/24/22 14:02,R_1Im8EbtWXhK2fwX,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6266a849331cc893a5b22cf6,Yes,Yes,No,No,Yes,No,No,No,"Reptol seems to be very effect, with Type-1 being somewhat more effective than Type-2. Psylo, however, seems to be highly ineffective, and this goes for both Type-1 and Type-2.",,,,,,,,,,,6266a849331cc893a5b22cf6,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d38f1681bdd1f8d6b0597,80,No,85,pharma,proportionality,ingredient Type-1 Reptol,ingredient Type-2 Reptol,ingredient Type-1 Psylo,ingredient Type-2 Psylo,that both ingredients come in two types: Type-1 and Type-2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:59,5/24/22 14:02,IP Address,*******,100,160,TRUE,5/24/22 14:02,R_3kyTx7MiET5CnoX,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,603e97018512c2f752512f0b,Yes,Yes,No,No,,,,,"Reptol and Psylo, each of which come in one of two types: Type-1 and Type-2. Reptol 1 had 90% headache reduction, Reptol 2 had 70% and Psylo had 1% for both types.",,,,,,,,,,,603e97018512c2f752512f0b,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d393bb2b1c5cb74e96387,50,Yes,98,pharma,proportionality,ingredient Type-1 Reptol,ingredient Type-2 Reptol,ingredient Type-1 Psylo,ingredient Type-2 Psylo,that both ingredients come in two types: Type-1 and Type-2,each of which come in one of two types: Type-1 and Type-2
